timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771327868.327,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.331,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.385,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.418,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.419,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.486,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.520,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.554,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.588,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.591,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.688,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.755,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.787,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.789,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327868.858,unsolicited,640,10,,C0|0A|08|00|00|00|11
1771327869.126,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.159,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.159,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.227,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.227,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.295,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.328,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.428,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.495,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.562,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.562,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.696,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.764,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.865,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.901,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327869.933,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.033,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.303,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.436,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.636,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.637,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.805,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.806,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.871,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327870.972,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.006,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.106,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.140,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.206,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.207,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.273,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.341,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.478,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.577,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.610,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.643,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.744,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.778,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.811,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.844,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327871.978,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.011,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.178,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.178,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.280,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.281,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.383,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.416,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.584,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.618,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.687,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.752,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.788,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.853,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.887,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.920,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.954,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.955,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327872.989,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327873.023,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327873.057,unsolicited,0,0,,C0|00|08|00|00|00|07
