timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771323197.218,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323199.541,solicited,0,,0,
1771323199.676,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323199.677,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323199.677,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323200.317,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323200.318,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323200.319,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323200.348,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323200.754,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323201.728,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323201.929,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323201.961,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323201.962,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323202.331,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323203.102,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323203.135,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323203.203,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323203.203,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323203.236,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323211.103,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323211.172,solicited,0,,0,
1771323211.173,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323211.174,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323211.645,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323211.678,solicited,0,,0,
1771323211.882,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323211.916,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323214.303,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323214.304,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323214.336,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323214.337,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323214.369,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323214.402,solicited,0,,0,
1771323215.351,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323215.384,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323215.417,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323215.418,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323215.452,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323216.835,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323216.902,solicited,0,,0,
1771323216.938,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323216.938,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323217.780,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323217.781,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323218.015,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323218.016,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323218.048,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323219.058,solicited,0,,0,
1771323219.227,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323219.228,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323219.498,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323219.499,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323219.767,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323219.800,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323222.094,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323222.094,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323222.163,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323222.164,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323223.654,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323224.261,solicited,0,,0,
1771323224.295,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323227.124,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323227.162,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323227.427,solicited,0,,0,
1771323227.562,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323227.630,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323228.875,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323228.908,solicited,0,,0,
1771323229.480,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323230.822,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323231.997,solicited,0,,0,
1771323232.030,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323232.032,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323232.064,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323249.787,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323249.817,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323249.850,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323250.255,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323250.256,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323250.693,solicited,0,,0,
1771323250.693,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323250.694,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323250.727,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323250.729,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323251.404,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323251.434,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323251.502,solicited,0,,0,
1771323251.638,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323251.672,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323251.841,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323253.093,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323253.158,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323253.494,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323253.796,solicited,0,,0,
1771323253.797,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323253.829,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323253.830,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323262.289,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323262.657,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323262.690,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323262.691,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323263.260,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323263.261,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323263.293,unsolicited,0,0,0,C0|00|08|00|00|00|07
