timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771338578.135,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338578.136,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338578.272,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338580.622,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338580.622,solicited,0,,0,
1771338580.654,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338581.025,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338581.026,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338582.872,solicited,0,,0,
1771338584.828,solicited,0,,0,
1771338584.928,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338585.164,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338585.806,solicited,0,,0,
1771338588.192,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338591.998,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338592.031,solicited,0,,0,
1771338600.446,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338600.480,solicited,0,,0,
1771338601.226,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338601.227,solicited,0,,0,
1771338603.518,solicited,0,,0,
1771338607.382,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338607.416,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338607.450,solicited,0,,0,
1771338608.223,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338608.223,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338611.518,solicited,0,,0,
1771338611.586,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338611.586,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338611.893,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338614.215,solicited,0,,0,
1771338618.618,solicited,0,,0,
1771338618.619,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338618.652,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338618.653,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338620.065,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338620.098,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338621.308,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338621.545,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338624.581,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338624.582,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338625.151,solicited,0,,0,
1771338625.152,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338625.184,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338626.937,unsolicited,0,0,0,C8|00|08|00|00|00|0F
1771338626.970,unsolicited,0,0,0,C8|00|08|00|00|00|0F
1771338626.971,solicited,1304,,0,
1771338627.004,unsolicited,0,0,1304,C8|00|08|00|00|00|0F
1771338627.343,unsolicited,0,0,1304,C8|00|08|00|00|00|0F
1771338627.343,unsolicited,0,0,1304,C8|00|08|00|00|00|0F
1771338627.344,unsolicited,0,0,1304,C8|00|08|00|00|00|0F
1771338629.724,solicited,1254,,0,
1771338629.857,unsolicited,512,8,1254,C0|08|08|00|00|00|0F
1771338629.861,unsolicited,512,8,1254,C0|08|08|00|00|00|0F
1771338629.861,unsolicited,512,8,1254,C0|08|08|00|00|00|0F
1771338632.780,unsolicited,448,7,1254,C0|07|08|00|00|00|0E
1771338632.781,unsolicited,448,7,1254,C0|07|08|00|00|00|0E
1771338632.813,solicited,1272,,448,
1771338632.814,unsolicited,448,7,1272,C0|07|08|00|00|00|0E
1771338641.222,unsolicited,448,7,1272,C0|07|08|00|00|00|0E
1771338641.458,unsolicited,448,7,1272,C0|07|08|00|00|00|0E
1771338643.282,solicited,1189,,448,
1771338643.282,unsolicited,448,7,1189,C0|07|08|00|00|00|0E
1771338643.283,unsolicited,448,7,1189,C0|07|08|00|00|00|0E
1771338643.352,unsolicited,448,7,1189,C0|07|08|00|00|00|0E
1771338643.352,unsolicited,448,7,1189,C0|07|08|00|00|00|0E
1771338643.383,unsolicited,448,7,1189,C0|07|08|00|00|00|0E
1771338643.383,unsolicited,448,7,1189,C0|07|08|00|00|00|0E
1771338643.918,unsolicited,448,7,1189,C0|07|08|00|00|00|0E
1771338643.919,unsolicited,448,7,1189,C0|07|08|00|00|00|0E
1771338643.952,solicited,1208,,448,
1771338643.985,unsolicited,448,7,1208,C0|07|08|00|00|00|0E
1771338645.699,solicited,1182,,448,
1771338646.437,solicited,462,,448,
1771338646.472,unsolicited,0,0,462,C0|00|08|00|00|00|07
1771338648.319,unsolicited,0,0,462,C0|00|08|00|00|00|07
1771338648.352,unsolicited,0,0,462,C0|00|08|00|00|00|07
1771338648.353,solicited,0,,0,
1771338648.354,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338648.387,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338648.388,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338649.024,solicited,0,,0,
1771338649.090,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338649.124,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338649.360,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338652.547,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338652.952,solicited,0,,0,
1771338652.953,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338652.985,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338655.503,solicited,0,,0,
1771338655.739,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338655.772,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338655.808,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338656.041,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338656.043,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338656.075,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338656.076,solicited,0,,0,
1771338658.054,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338658.055,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338658.087,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338658.088,solicited,0,,0,
1771338658.088,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338658.998,solicited,0,,0,
1771338661.188,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338661.222,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338661.222,solicited,0,,0,
1771338663.741,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338667.199,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338667.235,solicited,0,,0,
1771338667.268,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338667.535,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338667.569,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338667.570,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338669.790,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338670.024,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338670.057,solicited,0,,0,
1771338672.211,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771338672.211,solicited,0,,0,
1771338672.278,unsolicited,0,0,0,C0|00|08|00|00|00|07
