timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771325249.622,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325249.718,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325249.719,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325249.720,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325249.952,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325249.952,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.019,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.052,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.085,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.117,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.184,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.251,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.316,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.417,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.484,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.517,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.619,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.652,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.852,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325250.953,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.086,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.188,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.324,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.456,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.758,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.758,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.894,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.927,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.962,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325251.964,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.129,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.162,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.228,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.229,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.262,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.330,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.499,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.500,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.533,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.567,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.600,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.634,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.667,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.700,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.834,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.866,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.867,unsolicited,0,0,,C0|00|08|00|00|00|07
1771325252.868,unsolicited,0,0,,C0|00|08|00|00|00|07
