timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771317719.443,unsolicited,256,4,1192,C0|04|08|00|00|00|0B
1771317719.478,unsolicited,256,4,1192,C0|04|08|00|00|00|0B
1771317719.479,unsolicited,256,4,1192,C0|04|08|00|00|00|0B
1771317719.582,solicited,1205,,256,
1771317722.011,unsolicited,256,4,1205,C0|04|08|00|00|00|0B
1771317722.045,solicited,1207,,256,
1771317722.514,unsolicited,256,4,1207,C0|04|08|00|00|00|0B
1771317722.613,unsolicited,256,4,1207,C0|04|08|00|00|00|0B
1771317724.837,unsolicited,256,4,1207,C0|04|08|00|00|00|0B
1771317724.900,unsolicited,256,4,1207,C0|04|08|00|00|00|0B
1771317724.901,solicited,114,,256,
1771317725.069,unsolicited,256,4,114,C0|04|08|00|00|00|0B
1771317725.339,unsolicited,256,4,114,C0|04|08|00|00|00|0B
1771317725.443,solicited,0,,256,
1771317728.273,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317728.812,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317728.879,solicited,0,,0,
1771317746.721,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317746.756,solicited,0,,0,
1771317746.790,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317748.113,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317748.214,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317748.417,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317748.687,solicited,0,,0,
1771317748.959,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317748.987,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317749.356,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317749.428,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317749.429,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317749.460,solicited,0,,0,
1771317753.611,solicited,0,,0,
1771317753.612,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317755.533,solicited,0,,0,
1771317756.879,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317758.057,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317758.361,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317759.041,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317759.074,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317759.880,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317759.880,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317763.645,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317763.716,solicited,0,,0,
1771317763.816,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317764.897,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317766.748,solicited,0,,0,
1771317767.650,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317768.022,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317768.055,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317768.057,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317770.350,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317770.554,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317770.823,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317770.856,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317771.802,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317771.835,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317772.073,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317772.170,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317772.170,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317772.372,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317772.373,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317772.406,solicited,0,,0,
1771317772.440,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317772.508,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317773.187,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317773.220,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317773.221,solicited,0,,0,
1771317773.321,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317773.489,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317773.490,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317774.231,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317783.529,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317784.237,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317786.762,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317786.763,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317787.064,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317787.130,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317787.131,solicited,0,,0,
1771317787.265,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317789.563,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317789.629,solicited,0,,0,
1771317789.696,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317789.932,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317789.999,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317791.779,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317791.780,solicited,0,,0,
1771317791.813,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317791.881,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317795.648,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317795.747,solicited,0,,0,
1771317795.748,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317795.781,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317795.814,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317798.783,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317798.785,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317798.787,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317799.050,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317799.117,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317800.120,unsolicited,0,0,0,C8|00|08|07|00|00|16
1771317802.615,unsolicited,0,0,0,C8|00|08|06|00|00|15
1771317802.616,unsolicited,0,0,0,C8|00|08|06|00|00|15
1771317802.715,solicited,1275,,0,
1771317803.321,unsolicited,0,0,1275,C8|00|08|00|00|00|0F
1771317803.388,solicited,1313,,0,
1771317804.000,unsolicited,0,0,1313,C0|00|08|00|00|00|07
1771317804.235,unsolicited,0,0,1313,C0|00|08|00|00|00|07
1771317805.216,unsolicited,0,0,1313,C0|00|08|00|00|00|07
1771317805.250,unsolicited,0,0,1313,C0|00|08|00|00|00|07
1771317805.283,unsolicited,0,0,1313,C0|00|08|00|00|00|07
1771317805.284,solicited,1346,,0,
1771317805.316,unsolicited,0,0,1346,C0|00|08|00|00|00|07
1771317805.385,unsolicited,0,0,1346,C0|00|08|00|00|00|07
1771317805.417,unsolicited,0,0,1346,C0|00|08|00|00|00|07
1771317806.324,unsolicited,0,0,1346,C0|00|08|00|00|00|07
1771317806.762,unsolicited,0,0,1346,C0|00|08|00|00|00|07
1771317807.065,unsolicited,0,0,1346,C0|00|08|00|00|00|07
1771317807.065,unsolicited,0,0,1346,C0|00|08|00|00|00|07
1771317807.468,unsolicited,0,0,1346,C0|00|08|00|00|00|07
1771317807.469,solicited,1320,,0,
1771317807.836,unsolicited,0,0,1320,C0|00|08|00|00|00|07
1771317807.845,unsolicited,0,0,1320,C0|00|08|00|00|00|07
1771317808.210,unsolicited,0,0,1320,C0|00|08|00|00|00|07
1771317809.490,unsolicited,0,0,1320,C0|00|08|00|00|00|07
1771317810.271,unsolicited,0,0,1320,C0|00|08|00|00|00|07
1771317810.308,unsolicited,0,0,1320,C0|00|08|00|00|00|07
1771317810.842,unsolicited,0,0,1320,C0|00|08|00|00|00|07
1771317810.911,solicited,1317,,0,
1771317811.246,unsolicited,0,0,1317,C0|00|08|00|00|00|07
1771317814.209,unsolicited,0,0,1317,C0|00|08|00|00|00|07
1771317814.244,solicited,1295,,0,
1771317814.547,unsolicited,0,0,1295,C0|00|08|00|00|00|07
1771317815.626,unsolicited,0,0,1295,C0|00|08|00|00|00|07
1771317815.694,solicited,1279,,0,
1771317816.163,unsolicited,0,0,1279,C0|00|08|00|00|00|07
1771317816.196,unsolicited,0,0,1279,C0|00|08|00|00|00|07
1771317816.230,unsolicited,0,0,1279,C0|00|08|00|00|00|07
1771317816.232,unsolicited,0,0,1279,C0|00|08|00|00|00|07
1771317816.601,unsolicited,0,0,1279,C0|00|08|00|00|00|07
1771317816.977,solicited,1286,,0,
1771317816.983,unsolicited,0,0,1286,C0|00|08|00|00|00|07
1771317816.988,unsolicited,0,0,1286,C0|00|08|00|00|00|07
1771317818.245,unsolicited,0,0,1286,C0|00|08|00|00|00|07
1771317818.312,unsolicited,0,0,1286,C0|00|08|00|00|00|07
1771317818.649,unsolicited,0,0,1286,C0|00|08|00|00|00|07
1771317818.983,unsolicited,0,0,1286,C0|00|08|00|00|00|07
1771317819.018,solicited,1272,,0,
1771317837.522,unsolicited,0,0,1272,C0|00|08|00|00|00|07
1771317837.532,unsolicited,0,0,1272,C0|00|08|00|00|00|07
1771317837.533,unsolicited,0,0,1272,C0|00|08|00|00|00|07
1771317838.033,unsolicited,0,0,1272,C0|00|08|00|00|00|07
1771317838.100,solicited,0,,0,
1771317838.168,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317840.650,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317841.057,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317841.090,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317841.529,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317842.139,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317842.272,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317842.340,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317842.341,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317842.475,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317842.476,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317842.675,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317848.888,solicited,0,,0,
1771317848.955,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317849.327,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317849.360,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317849.393,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317849.426,solicited,0,,0,
1771317849.526,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317849.662,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317849.663,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317852.324,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317852.358,solicited,0,,0,
1771317852.358,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317852.392,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317853.361,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317853.428,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317853.430,solicited,0,,0,
1771317853.462,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317853.529,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317853.530,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317853.564,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317853.598,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317853.632,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317857.640,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317857.674,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317858.177,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317858.509,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317858.510,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317859.248,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317861.307,unsolicited,0,0,0,C8|00|08|05|00|00|14
1771317861.335,unsolicited,0,0,0,C8|00|08|05|00|00|14
1771317861.369,unsolicited,0,0,0,C8|00|08|06|00|00|15
1771317861.401,unsolicited,0,0,0,C8|00|08|06|00|00|15
1771317861.805,unsolicited,0,0,0,C8|00|08|02|00|00|11
1771317862.175,unsolicited,0,0,0,C8|00|08|00|00|00|0F
1771317862.241,solicited,1252,,0,
1771317862.250,unsolicited,0,0,1252,C8|00|08|00|00|00|0F
1771317862.275,unsolicited,0,0,1252,C8|00|08|00|00|00|0F
1771317868.579,unsolicited,0,0,1252,C8|00|08|00|00|00|0F
1771317868.884,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317870.562,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317870.594,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317870.628,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317871.407,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317871.474,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317871.475,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317871.747,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317874.010,unsolicited,0,0,1252,C0|00|08|00|00|00|07
1771317874.045,solicited,1305,,0,
1771317874.384,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317874.418,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317874.826,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317874.858,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317875.400,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317877.554,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317877.555,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317886.150,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317886.151,unsolicited,0,0,1305,C0|00|08|00|00|00|07
1771317887.562,solicited,1224,,0,
1771317887.595,unsolicited,0,0,1224,C0|00|08|00|00|00|07
1771317889.747,unsolicited,0,0,1224,C0|00|08|00|00|00|07
1771317889.813,solicited,1217,,0,
1771317890.115,unsolicited,0,0,1217,C0|00|08|00|00|00|07
1771317890.119,unsolicited,0,0,1217,C0|00|08|00|00|00|07
1771317890.182,unsolicited,0,0,1217,C0|00|08|00|00|00|07
1771317890.651,solicited,484,,0,
1771317892.802,unsolicited,0,0,484,C0|00|08|00|00|00|07
1771317893.511,unsolicited,0,0,484,C0|00|08|00|00|00|07
1771317893.917,unsolicited,0,0,484,C0|00|08|00|00|00|07
1771317893.951,unsolicited,0,0,484,C0|00|08|00|00|00|07
1771317896.234,unsolicited,0,0,484,C0|00|08|00|00|00|07
1771317896.268,solicited,0,,0,
1771317899.602,solicited,0,,0,
1771317899.906,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317900.846,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317901.316,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317901.988,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317902.056,solicited,0,,0,
1771317902.057,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317902.059,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317902.361,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317903.040,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317903.106,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317903.141,solicited,0,,0,
1771317903.308,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317903.375,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317903.914,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317903.948,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317903.984,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317904.016,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317904.050,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.590,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.624,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.692,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.692,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.693,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.928,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.928,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.961,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317912.962,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317913.500,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317913.532,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317913.566,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317913.599,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317913.600,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317913.601,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317916.803,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317917.040,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317917.040,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317917.074,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317917.075,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317917.076,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317919.326,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317919.427,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317919.630,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317919.966,unsolicited,0,0,0,C8|00|08|00|00|00|0F
1771317920.404,unsolicited,0,0,0,C8|00|08|00|00|00|0F
1771317920.641,unsolicited,0,0,0,C8|00|08|00|00|00|0F
1771317920.678,unsolicited,0,0,0,C8|00|08|00|00|00|0F
1771317920.708,solicited,1189,,0,
1771317921.619,unsolicited,0,0,1189,C8|00|08|00|00|00|0F
1771317922.223,unsolicited,0,0,1189,C8|00|08|00|00|00|0F
1771317922.556,unsolicited,0,0,1189,C8|00|08|00|00|00|0F
1771317924.010,unsolicited,0,0,1189,C0|00|08|00|00|00|07
1771317924.308,unsolicited,0,0,1189,C0|00|08|00|00|00|07
1771317924.579,unsolicited,0,0,1189,C0|00|08|00|00|00|07
1771317924.580,unsolicited,0,0,1189,C0|00|08|00|00|00|07
1771317924.846,unsolicited,0,0,1189,C0|00|08|00|00|00|07
1771317924.847,unsolicited,0,0,1189,C0|00|08|00|00|00|07
1771317924.881,unsolicited,0,0,1189,C0|00|08|00|00|00|07
1771317924.982,solicited,1340,,0,
1771317940.090,solicited,1272,,0,
1771317940.699,unsolicited,0,0,1272,C0|00|08|00|00|00|07
1771317940.732,solicited,1264,,0,
1771317941.302,unsolicited,0,0,1264,C0|00|08|00|00|00|07
1771317941.335,solicited,1265,,0,
1771317942.029,solicited,1259,,0,
1771317942.300,unsolicited,0,0,1259,C0|00|08|00|00|00|07
1771317944.789,solicited,1225,,0,
1771317945.025,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317947.577,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317948.651,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317948.785,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317948.786,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317948.819,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317948.886,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317948.952,solicited,1225,,0,
1771317950.196,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317950.630,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771317953.561,unsolicited,512,8,1225,C0|08|08|00|00|00|0F
1771317953.628,solicited,1200,,512,
1771317953.829,unsolicited,448,7,1200,C0|07|08|00|00|00|0E
1771317956.552,unsolicited,448,7,1200,C0|07|08|00|00|00|0E
1771317957.728,solicited,1211,,448,
1771317958.499,unsolicited,448,7,1211,C0|07|08|00|00|00|0E
1771317958.532,unsolicited,448,7,1211,C0|07|08|00|00|00|0E
1771317958.803,unsolicited,448,7,1211,C0|07|08|00|00|00|0E
1771317958.804,unsolicited,448,7,1211,C0|07|08|00|00|00|0E
1771317958.838,solicited,1192,,448,
1771317959.979,unsolicited,448,7,1192,C0|07|08|00|00|00|0E
1771317960.012,unsolicited,448,7,1192,C0|07|08|00|00|00|0E
1771317960.455,unsolicited,448,7,1192,C0|07|08|00|00|00|0E
1771317960.489,unsolicited,448,7,1192,C0|07|08|00|00|00|0E
1771317960.756,solicited,1214,,448,
1771317960.757,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317961.057,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317961.058,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317982.626,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317982.661,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317982.662,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317982.927,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317982.961,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317983.030,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317983.060,unsolicited,448,7,1214,C0|07|08|00|00|00|0E
1771317984.678,solicited,1185,,448,
1771317984.815,unsolicited,640,10,1185,C0|0A|08|00|00|00|11
1771317985.854,unsolicited,640,10,1185,C0|0A|08|00|00|00|11
1771317986.124,unsolicited,640,10,1185,C0|0A|08|00|00|00|11
1771317986.834,unsolicited,640,10,1185,C0|0A|08|00|00|00|11
1771317987.986,solicited,1184,,640,
1771317988.053,unsolicited,640,10,1184,C0|0A|08|00|00|00|11
1771317993.809,unsolicited,640,10,1184,C0|0A|08|00|00|00|11
1771317993.876,unsolicited,640,10,1184,C0|0A|08|00|00|00|11
1771317993.877,unsolicited,640,10,1184,C0|0A|08|00|00|00|11
1771317994.078,unsolicited,640,10,1184,C0|0A|08|00|00|00|11
1771317994.144,unsolicited,640,10,1184,C0|0A|08|00|00|00|11
1771317995.362,unsolicited,704,11,1184,C0|0B|08|00|00|00|12
1771317995.429,solicited,1210,,704,
1771317995.598,unsolicited,704,11,1210,C0|0B|08|00|00|00|12
1771317995.665,unsolicited,704,11,1210,C0|0B|08|00|00|00|12
1771317996.369,unsolicited,704,11,1210,C0|0B|08|00|00|00|12
1771317996.671,unsolicited,704,11,1210,C0|0B|08|00|00|00|12
1771317996.671,unsolicited,704,11,1210,C0|0B|08|00|00|00|12
1771317996.703,unsolicited,704,11,1210,C0|0B|08|00|00|00|12
1771317996.806,unsolicited,768,12,1210,C0|0C|08|00|00|00|13
1771317996.839,unsolicited,768,12,1210,C0|0C|08|00|00|00|13
1771317996.841,unsolicited,768,12,1210,C0|0C|08|00|00|00|13
1771317996.841,unsolicited,768,12,1210,C0|0C|08|00|00|00|13
1771317996.874,solicited,1213,,768,
1771317997.341,unsolicited,768,12,1213,C0|0C|08|00|00|00|13
1771317997.375,unsolicited,768,12,1213,C0|0C|08|00|00|00|13
1771317997.376,unsolicited,768,12,1213,C0|0C|08|00|00|00|13
1771317997.377,unsolicited,768,12,1213,C0|0C|08|00|00|00|13
1771317997.410,unsolicited,768,12,1213,C0|0C|08|00|00|00|13
1771317997.410,unsolicited,768,12,1213,C0|0C|08|00|00|00|13
1771317997.444,solicited,1240,,768,
1771317997.479,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317997.513,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317997.513,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317997.580,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317997.615,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317997.615,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317997.648,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317997.649,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317998.086,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317998.254,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317998.289,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317998.491,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317998.794,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771317998.795,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771318000.349,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
1771318000.350,unsolicited,704,11,1240,C0|0B|08|00|00|00|12
