timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771327893.440,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327893.706,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327893.805,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327893.807,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327893.974,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.007,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.008,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.145,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.313,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.348,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.414,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.514,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.548,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.550,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.653,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.719,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.785,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.820,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.854,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.854,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.888,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327894.987,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.054,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.121,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.155,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.189,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.223,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.223,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.356,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.423,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.490,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.623,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.792,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327895.894,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.027,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.061,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.128,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.162,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.364,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.398,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.500,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.567,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.634,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.667,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.668,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.769,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327896.802,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.143,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.210,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.211,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.244,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.312,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.413,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.549,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.614,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.782,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327897.848,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.017,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.018,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.049,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.151,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.185,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.252,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.420,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.487,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.520,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.554,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.587,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.621,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.622,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.656,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.689,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.724,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.757,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.791,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.892,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.926,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.959,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.960,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327898.993,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.026,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.094,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.162,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.195,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.195,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.228,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.296,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.360,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.695,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.763,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.828,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.829,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327899.861,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.029,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.096,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.097,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.098,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.163,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.298,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.432,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.467,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.500,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.599,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.734,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.801,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.868,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327900.935,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327901.036,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327901.037,unsolicited,0,0,,C0|00|08|00|00|00|07
1771327901.103,unsolicited,0,0,,C0|00|08|00|00|00|07
