timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771317381.563,unsolicited,0,0,,C0|00|08|00|00|00|07
1771317381.596,solicited,1228,,0,
1771317381.831,unsolicited,0,0,1228,C0|00|08|00|00|00|07
1771317382.305,unsolicited,0,0,1228,C0|00|08|00|00|00|07
1771317382.575,unsolicited,0,0,1228,C0|00|08|00|00|00|07
1771317383.847,unsolicited,0,0,1228,C0|00|08|00|00|00|07
1771317383.848,unsolicited,0,0,1228,C0|00|08|00|00|00|07
1771317383.849,unsolicited,0,0,1228,C0|00|08|00|00|00|07
1771317383.881,solicited,1268,,0,
1771317384.655,unsolicited,0,0,1268,C0|00|08|00|00|00|07
1771317384.660,unsolicited,0,0,1268,C0|00|08|00|00|00|07
1771317384.690,solicited,1273,,0,
1771317385.100,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317385.127,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317385.160,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317386.303,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317386.336,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317386.572,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317386.639,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317386.640,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317388.898,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317389.368,unsolicited,0,0,1273,C0|00|08|00|00|00|07
1771317390.711,solicited,1257,,0,
1771317391.147,unsolicited,0,0,1257,C0|00|08|00|00|00|07
1771317391.153,unsolicited,0,0,1257,C0|00|08|00|00|00|07
1771317391.180,unsolicited,0,0,1257,C0|00|08|00|00|00|07
1771317391.656,unsolicited,0,0,1257,C0|00|08|00|00|00|07
1771317391.994,solicited,1248,,0,
1771317392.399,unsolicited,0,0,1248,C0|00|08|00|00|00|07
1771317392.838,unsolicited,0,0,1248,C0|00|08|00|00|00|07
1771317392.907,solicited,1231,,0,
1771317392.941,unsolicited,0,0,1231,C0|00|08|00|00|00|07
1771317393.210,unsolicited,0,0,1231,C0|00|08|00|00|00|07
1771317393.748,solicited,1218,,0,
1771317406.411,unsolicited,0,0,1218,C0|00|08|00|00|00|07
1771317406.418,unsolicited,0,0,1218,C0|00|08|00|00|00|07
1771317406.419,unsolicited,0,0,1218,C0|00|08|00|00|00|07
1771317406.646,unsolicited,0,0,1218,C0|00|08|00|00|00|07
1771317406.647,unsolicited,0,0,1218,C0|00|08|00|00|00|07
1771317406.648,unsolicited,0,0,1218,C0|00|08|00|00|00|07
1771317406.983,unsolicited,0,0,1218,C0|00|08|00|00|00|07
1771317409.310,solicited,0,,0,
1771317409.382,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317409.444,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317409.445,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317409.446,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317409.477,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317410.219,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317410.254,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317410.287,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317410.321,solicited,0,,0,
1771317410.423,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317410.525,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317414.263,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317414.264,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317414.566,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317414.598,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317414.666,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317417.842,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771317417.909,solicited,1295,,0,
1771317418.345,unsolicited,0,0,1295,C0|00|08|00|00|00|07
1771317418.381,unsolicited,0,0,1295,C0|00|08|00|00|00|07
1771317418.381,unsolicited,0,0,1295,C0|00|08|00|00|00|07
1771317418.414,unsolicited,0,0,1295,C0|00|08|00|00|00|07
1771317418.448,unsolicited,0,0,1295,C0|00|08|00|00|00|07
1771317418.822,unsolicited,0,0,1295,C0|00|08|00|00|00|07
1771317418.823,unsolicited,0,0,1295,C8|00|08|00|00|00|0F
1771317418.855,unsolicited,0,0,1295,C8|00|08|00|00|00|0F
1771317418.857,unsolicited,0,0,1295,C8|00|08|00|00|00|0F
1771317418.889,unsolicited,0,0,1295,C8|00|08|00|00|00|0F
1771317421.177,solicited,1299,,0,
1771317421.484,unsolicited,0,0,1299,C8|00|08|00|00|00|0F
1771317421.513,unsolicited,0,0,1299,C8|00|08|00|00|00|0F
1771317421.514,unsolicited,0,0,1299,C8|00|08|00|00|00|0F
1771317421.547,unsolicited,0,0,1299,C8|00|08|00|00|00|0F
1771317421.548,unsolicited,0,0,1299,C8|00|08|00|00|00|0F
1771317421.985,unsolicited,0,0,1299,C8|00|08|00|00|00|0F
1771317422.018,unsolicited,0,0,1299,C8|00|08|00|00|00|0F
1771317422.020,unsolicited,0,0,1299,C8|00|08|00|00|00|0F
1771317422.086,solicited,1318,,0,
1771317422.157,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.296,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.563,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.597,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.597,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.599,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.899,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.899,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.900,unsolicited,0,0,1318,C0|00|08|00|00|00|07
1771317423.936,solicited,1347,,0,
1771317423.966,unsolicited,0,0,1347,C0|00|08|00|00|00|07
1771317424.577,unsolicited,0,0,1347,C0|00|08|00|00|00|07
1771317425.450,solicited,1310,,0,
1771317425.518,unsolicited,0,0,1310,C0|00|08|00|00|00|07
1771317434.284,unsolicited,0,0,1310,C0|00|08|00|00|00|07
1771317434.317,unsolicited,0,0,1310,C0|00|08|00|00|00|07
1771317434.318,unsolicited,0,0,1310,C0|00|08|00|00|00|07
1771317434.383,solicited,1292,,0,
1771317434.418,unsolicited,0,0,1292,C0|00|08|00|00|00|07
1771317434.451,unsolicited,0,0,1292,C0|00|08|00|00|00|07
1771317434.886,unsolicited,0,0,1292,C0|00|08|00|00|00|07
1771317436.002,unsolicited,0,0,1292,C0|00|08|00|00|00|07
1771317436.035,solicited,1284,,0,
1771317436.305,unsolicited,0,0,1284,C0|00|08|00|00|00|07
1771317436.311,unsolicited,0,0,1284,C0|00|08|00|00|00|07
1771317436.340,unsolicited,0,0,1284,C0|00|08|00|00|00|07
1771317438.764,solicited,1283,,0,
1771317438.770,unsolicited,0,0,1283,C0|00|08|00|00|00|07
1771317443.568,unsolicited,0,0,1283,C0|00|08|00|00|00|07
1771317443.805,unsolicited,0,0,1283,C0|00|08|00|00|00|07
1771317443.872,unsolicited,0,0,1283,C0|00|08|00|00|00|07
