timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771339348.197,unsolicited,384,6,1292,C0|06|08|00|00|00|0D
1771339348.197,solicited,1293,,384,
1771339348.500,unsolicited,384,6,1293,C0|06|08|00|00|00|0D
1771339348.534,unsolicited,384,6,1293,C0|06|08|00|00|00|0D
1771339348.535,unsolicited,384,6,1293,C0|06|08|00|00|00|0D
1771339349.711,solicited,1301,,384,
1771339349.779,unsolicited,384,6,1301,C0|06|08|00|00|00|0D
1771339351.127,solicited,1296,,384,
1771339358.896,solicited,1303,,384,
1771339358.896,unsolicited,384,6,1303,C0|06|08|00|00|00|0D
1771339359.404,solicited,1296,,384,
1771339359.506,unsolicited,384,6,1296,C0|06|08|00|00|00|0D
1771339361.896,unsolicited,384,6,1296,C0|06|08|00|00|00|0D
1771339361.931,unsolicited,384,6,1296,C0|06|08|00|00|00|0D
1771339362.234,solicited,1293,,384,
1771339365.431,unsolicited,384,6,1293,C0|06|08|00|00|00|0D
1771339365.432,unsolicited,384,6,1293,C0|06|08|00|00|00|0D
1771339365.465,solicited,1303,,384,
1771339365.769,unsolicited,384,6,1303,C0|06|08|00|00|00|0D
1771339366.440,unsolicited,384,6,1303,C0|06|08|00|00|00|0D
1771339366.508,solicited,1311,,384,
1771339366.509,unsolicited,384,6,1311,C0|06|08|00|00|00|0D
1771339366.543,unsolicited,384,6,1311,C0|06|08|00|00|00|0D
1771339366.544,unsolicited,384,6,1311,C0|06|08|00|00|00|0D
1771339366.545,unsolicited,384,6,1311,C0|06|08|00|00|00|0D
1771339366.545,unsolicited,384,6,1311,C0|06|08|00|00|00|0D
1771339366.579,unsolicited,384,6,1311,C0|06|08|00|00|00|0D
1771339366.580,unsolicited,384,6,1311,C0|06|08|00|00|00|0D
1771339369.038,unsolicited,384,6,1311,C0|06|08|00|00|00|0D
1771339369.038,solicited,1290,,384,
1771339369.040,unsolicited,384,6,1290,C0|06|08|00|00|00|0D
1771339369.072,unsolicited,384,6,1290,C0|06|08|00|00|00|0D
1771339369.545,solicited,1317,,384,
1771339369.546,unsolicited,384,6,1317,C0|06|08|00|00|00|0D
1771339369.577,unsolicited,384,6,1317,C0|06|08|00|00|00|0D
1771339371.323,unsolicited,384,6,1317,C0|06|08|00|00|00|0D
1771339371.356,solicited,1312,,384,
1771339371.357,unsolicited,384,6,1312,C0|06|08|00|00|00|0D
1771339371.358,unsolicited,384,6,1312,C0|06|08|00|00|00|0D
1771339371.358,unsolicited,384,6,1312,C0|06|08|00|00|00|0D
1771339373.781,unsolicited,320,5,1312,C0|05|08|00|00|00|0C
1771339373.782,unsolicited,320,5,1312,C0|05|08|00|00|00|0C
1771339373.814,solicited,1296,,320,
1771339374.117,unsolicited,320,5,1296,C0|05|08|00|00|00|0C
1771339374.117,unsolicited,320,5,1296,C0|05|08|00|00|00|0C
1771339374.118,unsolicited,320,5,1296,C0|05|08|00|00|00|0C
1771339374.118,unsolicited,320,5,1296,C0|05|08|00|00|00|0C
1771339374.185,unsolicited,320,5,1296,C0|05|08|00|00|00|0C
1771339375.462,unsolicited,320,5,1296,C0|05|08|00|00|00|0C
1771339375.496,unsolicited,320,5,1296,C0|05|08|00|00|00|0C
1771339375.496,solicited,1303,,320,
1771339375.530,unsolicited,320,5,1303,C0|05|08|00|00|00|0C
1771339376.772,unsolicited,320,5,1303,C0|05|08|00|00|00|0C
1771339376.773,solicited,1295,,320,
1771339377.448,solicited,1305,,320,
1771339377.550,unsolicited,320,5,1305,C0|05|08|00|00|00|0C
1771339377.583,unsolicited,320,5,1305,C0|05|08|00|00|00|0C
1771339377.617,unsolicited,320,5,1305,C0|05|08|00|00|00|0C
1771339377.618,unsolicited,384,6,1305,C0|06|08|00|00|00|0D
1771339379.435,unsolicited,512,8,1305,C0|08|08|0D|00|00|1C
1771339379.436,unsolicited,512,8,1305,C0|08|08|0D|00|00|1C
1771339379.469,solicited,1292,,512,
1771339379.536,unsolicited,896,14,1292,C0|0E|08|12|00|00|27
1771339379.773,unsolicited,1344,21,1292,C0|15|08|32|00|00|4E
1771339382.093,solicited,1307,,1344,
1771339382.427,unsolicited,768,12,1307,C0|0C|0C|0B|00|00|22
1771339383.070,unsolicited,768,12,1307,C0|0C|0C|0B|00|00|22
1771339383.100,solicited,1296,,768,
1771339383.168,unsolicited,768,12,1296,C0|0C|0C|0B|00|00|22
1771339383.201,unsolicited,768,12,1296,C0|0C|0C|0B|00|00|22
1771339385.054,unsolicited,896,14,1296,C0|0E|0C|0E|00|00|27
1771339386.264,solicited,1303,,896,
1771339389.691,solicited,1300,,896,
1771339390.230,solicited,1305,,896,
1771339393.727,unsolicited,960,15,1305,C0|0F|0C|11|00|00|2B
1771339393.761,solicited,1292,,960,
1771339393.997,unsolicited,960,15,1292,C0|0F|0C|10|00|00|2A
1771339394.666,solicited,1312,,960,
1771339394.767,unsolicited,512,8,1312,C0|08|0E|02|00|00|17
1771339394.799,unsolicited,512,8,1312,C0|08|0E|02|00|00|17
1771339394.800,unsolicited,512,8,1312,C0|08|0E|02|00|00|17
1771339394.833,unsolicited,512,8,1312,C0|08|0E|02|00|00|17
1771339394.834,unsolicited,512,8,1312,C0|08|0E|02|00|00|17
1771339395.470,solicited,1307,,512,
1771339398.166,unsolicited,512,8,1307,C0|08|0E|04|00|00|19
1771339398.167,unsolicited,512,8,1307,C0|08|0E|04|00|00|19
1771339398.199,solicited,1305,,512,
1771339398.268,unsolicited,704,11,1305,C0|0B|0C|07|00|00|1D
1771339398.637,unsolicited,2048,32,1305,C0|20|0C|2F|00|00|5A
1771339398.704,solicited,1239,,2048,
1771339398.840,unsolicited,2816,44,1239,C0|2C|0C|3E|00|00|75
1771339398.841,unsolicited,2816,44,1239,C0|2C|0C|3E|00|00|75
1771339398.871,unsolicited,2880,45,1239,C0|2D|0C|3F|00|00|77
1771339398.872,unsolicited,2944,46,1239,C0|2E|0C|3F|00|00|78
1771339401.061,unsolicited,3968,62,1239,C0|3E|0C|39|00|00|82
1771339401.094,solicited,1841,,3968,
1771339401.200,unsolicited,4032,63,1841,C0|3F|0C|39|00|00|83
1771339401.231,unsolicited,4032,63,1841,C0|3F|0C|39|00|00|83
1771339402.237,unsolicited,3904,61,1841,C0|3D|0C|37|00|00|7F
1771339402.271,unsolicited,3840,60,1841,C0|3C|0C|36|00|00|7D
1771339402.271,unsolicited,3840,60,1841,C0|3C|0C|36|00|00|7D
1771339402.272,unsolicited,3840,60,1841,C0|3C|0C|36|00|00|7D
1771339402.304,solicited,1786,,3840,
1771339404.057,solicited,1242,,3840,
1771339404.387,unsolicited,2368,37,1242,C0|25|0C|27|00|00|57
1771339405.159,solicited,1295,,2368,
1771339408.321,solicited,1196,,2368,
1771339410.613,solicited,162,,2368,
1771339410.914,unsolicited,0,0,162,C0|00|0C|0F|00|00|1A
1771339412.392,unsolicited,0,0,162,C0|00|0C|0E|00|00|19
1771339412.393,unsolicited,0,0,162,C0|00|0C|0E|00|00|19
1771339412.393,unsolicited,0,0,162,C0|00|0C|0E|00|00|19
1771339412.427,solicited,0,,0,
1771339414.009,solicited,0,,0,
1771339414.009,unsolicited,0,0,0,C0|00|0C|0E|00|00|19
1771339416.530,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339416.530,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339416.563,solicited,0,,0,
1771339416.634,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339416.935,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339416.935,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339418.143,solicited,0,,0,
1771339419.421,solicited,0,,0,
1771339423.133,unsolicited,0,0,0,C0|00|0E|00|00|00|0D
1771339423.166,solicited,0,,0,
1771339423.200,unsolicited,0,0,0,C0|00|0C|15|00|00|20
1771339423.435,unsolicited,0,0,0,C0|00|0C|16|00|00|21
1771339424.646,solicited,0,,0,
1771339425.350,unsolicited,0,0,0,C0|00|0C|17|00|00|22
1771339425.351,solicited,0,,0,
1771339425.416,unsolicited,0,0,0,C0|00|0C|17|00|00|22
1771339425.417,unsolicited,0,0,0,C0|00|0C|17|00|00|22
1771339432.334,solicited,0,,0,
1771339432.335,unsolicited,0,0,0,C0|00|0F|FE|00|00|0C
1771339432.369,unsolicited,0,0,0,C0|00|0F|FE|00|00|0C
1771339433.307,unsolicited,0,0,0,C0|00|0F|FE|00|00|0C
1771339433.308,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339433.344,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339433.374,solicited,0,,0,
1771339433.374,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339433.408,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339433.744,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339433.780,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339433.811,unsolicited,0,0,0,C0|00|0F|FF|00|00|0D
1771339437.403,unsolicited,0,0,0,C0|00|0E|02|00|00|0F
1771339437.434,solicited,0,,0,
1771339437.502,unsolicited,0,0,0,C0|00|0E|02|00|00|0F
1771339437.503,unsolicited,0,0,0,C0|00|0E|02|00|00|0F
1771339437.572,unsolicited,0,0,0,C0|00|0E|02|00|00|0F
1771339440.763,unsolicited,0,0,0,C0|00|08|0D|00|00|14
1771339440.764,unsolicited,0,0,0,C0|00|08|0D|00|00|14
1771339440.796,solicited,0,,0,
1771339440.829,unsolicited,0,0,0,C0|00|08|0D|00|00|14
1771339440.830,unsolicited,0,0,0,C0|00|08|0D|00|00|14
1771339442.044,unsolicited,0,0,0,C0|00|08|0B|00|00|12
1771339445.714,unsolicited,0,0,0,C0|00|08|07|00|00|0E
1771339445.747,solicited,0,,0,
1771339445.983,unsolicited,0,0,0,C0|00|08|07|00|00|0E
1771339447.120,unsolicited,0,0,0,C0|00|08|08|00|00|0F
1771339447.188,solicited,0,,0,
1771339448.467,unsolicited,0,0,0,C0|00|08|0C|00|00|13
1771339448.501,unsolicited,0,0,0,C0|00|08|0C|00|00|13
1771339448.969,unsolicited,0,0,0,C0|00|08|0C|00|00|13
1771339448.970,unsolicited,0,0,0,C0|00|08|0C|00|00|13
1771339451.557,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339451.558,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339451.591,solicited,0,,0,
1771339453.676,unsolicited,0,0,0,C0|00|08|23|00|00|2A
1771339453.676,solicited,0,,0,
1771339455.995,solicited,0,,0,
1771339456.602,unsolicited,0,0,0,C0|00|0E|00|00|00|0D
1771339456.603,solicited,0,,0,
1771339456.701,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339458.945,unsolicited,0,0,0,C0|00|08|0B|00|00|12
1771339459.180,unsolicited,0,0,0,C0|00|08|0B|00|00|12
1771339459.717,solicited,0,,0,
1771339462.728,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339462.728,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339462.761,solicited,0,,0,
1771339462.997,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339464.679,solicited,0,,0,
1771339465.219,solicited,0,,0,
1771339465.219,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339465.454,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339468.379,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771339470.591,unsolicited,0,0,0,C0|00|0E|08|00|00|15
1771339470.622,unsolicited,0,0,0,C0|00|0E|08|00|00|15
1771339470.623,unsolicited,0,0,0,C0|00|0E|08|00|00|15
1771339470.655,solicited,0,,0,
1771339471.631,unsolicited,0,0,0,C0|00|0E|00|00|00|0D
1771339471.632,unsolicited,0,0,0,C0|00|0E|00|00|00|0D
1771339471.662,solicited,0,,0,
1771339471.763,unsolicited,0,0,0,C0|00|0E|00|00|00|0D
1771339475.829,unsolicited,640,10,0,C8|0A|0E|05|00|00|24
1771339475.832,unsolicited,640,10,0,C8|0A|0E|05|00|00|24
1771339475.863,solicited,1125,,640,
1771339476.067,unsolicited,0,0,1125,C8|00|0E|05|00|00|1A
1771339476.406,solicited,1310,,0,
1771339479.500,unsolicited,0,0,1310,C0|00|0E|08|00|00|15
1771339479.506,solicited,1285,,0,
1771339480.374,solicited,1301,,0,
1771339481.644,unsolicited,0,0,1301,C0|00|08|02|00|00|09
1771339481.647,unsolicited,0,0,1301,C0|00|08|02|00|00|09
1771339481.647,unsolicited,0,0,1301,C0|00|08|02|00|00|09
1771339481.709,solicited,1264,,0,
1771339481.911,unsolicited,0,0,1264,C0|00|08|07|00|00|0E
1771339482.246,unsolicited,0,0,1264,C0|00|08|0B|00|00|12
1771339482.246,unsolicited,0,0,1264,C0|00|08|0B|00|00|12
1771339482.247,unsolicited,0,0,1264,C0|00|08|0B|00|00|12
1771339482.279,solicited,1279,,0,
1771339484.807,unsolicited,0,0,1279,C0|00|08|09|00|00|10
1771339484.840,unsolicited,0,0,1279,C0|00|08|09|00|00|10
1771339484.874,solicited,1277,,0,
1771339485.316,unsolicited,0,0,1277,C0|00|0E|08|00|00|15
1771339486.050,unsolicited,0,0,1277,C0|00|0E|06|00|00|13
1771339486.355,unsolicited,0,0,1277,C0|00|0E|04|00|00|11
1771339486.356,unsolicited,0,0,1277,C0|00|0E|04|00|00|11
1771339487.125,solicited,1225,,0,
1771339487.464,unsolicited,0,0,1225,C0|00|08|00|00|00|07
1771339490.223,unsolicited,0,0,1225,C0|00|08|0B|00|00|12
1771339492.507,unsolicited,640,10,1225,C0|0A|0E|04|00|00|1B
1771339492.541,unsolicited,640,10,1225,C0|0A|0E|04|00|00|1B
1771339492.573,solicited,1191,,640,
1771339492.776,unsolicited,640,10,1191,C0|0A|0E|03|00|00|1A
1771339492.779,unsolicited,640,10,1191,C0|0A|0E|03|00|00|1A
1771339493.110,solicited,1200,,640,
1771339508.411,solicited,0,,640,
1771339509.020,solicited,0,,640,
1771339510.476,solicited,1460,,640,
1771339511.686,solicited,2638,,640,
1771339511.687,unsolicited,5248,82,2638,C8|52|0C|2F|00|00|94
1771339512.799,unsolicited,4864,76,2638,C0|4C|0C|24|00|00|7B
1771339512.832,unsolicited,4864,76,2638,C0|4C|0C|24|00|00|7B
1771339512.833,solicited,2171,,4864,
1771339513.000,unsolicited,4864,76,2171,C0|4C|0C|23|00|00|7A
1771339513.810,unsolicited,4224,66,2171,C0|42|0C|1D|00|00|6A
1771339513.842,solicited,1995,,4224,
1771339513.910,unsolicited,4288,67,1995,C0|43|0C|1D|00|00|6B
1771339513.943,unsolicited,4224,66,1995,C0|42|0C|1D|00|00|6A
1771339513.944,unsolicited,4224,66,1995,C0|42|0C|1C|00|00|69
1771339514.179,unsolicited,4096,64,1995,C0|40|0C|1B|00|00|66
1771339514.179,unsolicited,4096,64,1995,C0|40|0C|1B|00|00|66
1771339514.247,unsolicited,4032,63,1995,C0|3F|0C|1A|00|00|64
1771339514.346,unsolicited,3904,61,1995,C0|3D|0C|1A|00|00|62
1771339514.920,solicited,1735,,3904,
1771339514.921,unsolicited,3712,58,1735,C0|3A|0C|17|00|00|5C
1771339520.800,unsolicited,0,0,1735,C0|00|0C|00|00|00|0B
1771339521.135,unsolicited,0,0,1735,C0|00|0C|02|00|00|0D
1771339521.170,solicited,0,,0,
1771339521.203,unsolicited,0,0,0,C0|00|0C|02|00|00|0D
1771339521.204,unsolicited,0,0,0,C0|00|0C|02|00|00|0D
1771339524.155,unsolicited,0,0,0,C0|00|0C|04|00|00|0F
1771339524.156,unsolicited,0,0,0,C0|00|0C|04|00|00|0F
1771339524.188,solicited,0,,0,
1771339524.189,unsolicited,0,0,0,C0|00|0C|04|00|00|0F
1771339524.190,unsolicited,0,0,0,C0|00|0C|04|00|00|0F
1771339524.967,solicited,0,,0,
1771339524.968,unsolicited,0,0,0,C0|00|0C|09|00|00|14
1771339524.968,unsolicited,0,0,0,C0|00|0C|09|00|00|14
1771339525.001,unsolicited,0,0,0,C0|00|0C|09|00|00|14
1771339525.769,unsolicited,0,0,0,C0|00|0C|09|00|00|14
1771339525.770,unsolicited,0,0,0,C0|00|0C|09|00|00|14
1771339525.770,unsolicited,0,0,0,C0|00|0C|09|00|00|14
1771339525.803,solicited,0,,0,
1771339525.806,unsolicited,0,0,0,C0|00|0C|09|00|00|14
1771339526.208,unsolicited,576,9,0,C8|09|0C|0A|00|00|26
1771339526.482,unsolicited,2048,32,0,C8|20|0C|0B|00|00|3E
1771339527.525,unsolicited,2112,33,0,C8|21|0C|0C|00|00|40
1771339527.559,solicited,1103,,2112,
1771339528.599,solicited,1171,,2112,
1771339528.836,unsolicited,2112,33,1171,C8|21|0C|0B|00|00|3F
1771339530.628,unsolicited,1920,30,1171,C0|1E|0C|08|00|00|31
1771339530.929,unsolicited,1984,31,1171,C0|1F|0C|08|00|00|32
1771339530.961,solicited,1197,,1984,
1771339531.601,unsolicited,1984,31,1197,C0|1F|0C|07|00|00|31
1771339531.633,solicited,1201,,1984,
1771339534.764,solicited,1386,,1984,
1771339536.879,solicited,1203,,1984,
1771339537.218,unsolicited,0,0,1203,C0|00|0C|00|00|00|0B
1771339538.564,unsolicited,0,0,1203,C0|00|0F|F9|00|00|07
1771339538.598,solicited,114,,0,
1771339543.678,solicited,970,,0,
1771339543.709,unsolicited,2304,36,970,C8|24|0C|11|00|00|48
1771339543.710,unsolicited,2624,41,970,C8|29|0C|11|00|00|4D
1771339543.711,unsolicited,2624,41,970,C8|29|0C|12|00|00|4E
1771339546.699,unsolicited,0,0,970,C0|00|0F|F9|00|00|07
1771339546.732,solicited,292,,0,
1771339546.866,unsolicited,0,0,292,C0|00|0F|F9|00|00|07
1771339547.235,unsolicited,0,0,292,C0|00|0F|F9|00|00|07
1771339550.130,unsolicited,0,0,292,C0|00|0F|FC|00|00|0A
1771339550.161,unsolicited,0,0,292,C0|00|0F|FC|00|00|0A
1771339550.735,unsolicited,0,0,292,C0|00|0F|FC|00|00|0A
1771339552.619,solicited,1437,,0,
1771339557.037,unsolicited,0,0,1437,C0|00|0C|05|00|00|10
1771339557.040,solicited,0,,0,
1771339557.170,unsolicited,0,0,0,C0|00|0C|05|00|00|10
1771339557.604,solicited,0,,0,
1771339558.677,solicited,0,,0,
1771339558.880,unsolicited,0,0,0,C0|00|0C|0A|00|00|15
1771339560.529,unsolicited,0,0,0,C0|00|0C|0B|00|00|16
1771339560.561,solicited,0,,0,
1771339561.633,solicited,1132,,0,
1771339561.667,unsolicited,2112,33,1132,C8|21|0C|0F|00|00|43
1771339563.781,unsolicited,2112,33,1132,C8|21|0C|0E|00|00|42
1771339563.816,unsolicited,1472,23,1132,C8|17|0C|07|00|00|31
1771339563.817,solicited,1208,,1472,
1771339564.085,unsolicited,1536,24,1208,C0|18|0C|07|00|00|2A
1771339564.088,unsolicited,1472,23,1208,C0|17|0C|07|00|00|29
1771339567.190,solicited,1199,,1472,
1771339567.257,unsolicited,1664,26,1199,C0|1A|0C|05|00|00|2A
1771339567.564,unsolicited,1664,26,1199,C0|1A|0C|05|00|00|2A
1771339567.564,unsolicited,1664,26,1199,C0|1A|0C|05|00|00|2A
1771339567.565,unsolicited,1664,26,1199,C0|1A|0C|05|00|00|2A
1771339569.342,solicited,1201,,1664,
1771339569.577,unsolicited,1728,27,1201,C0|1B|0C|03|00|00|29
1771339570.963,solicited,1201,,1728,
1771339570.994,unsolicited,1792,28,1201,C0|1C|0C|02|00|00|29
1771339570.994,unsolicited,1792,28,1201,C0|1C|0C|02|00|00|29
1771339571.566,unsolicited,0,0,1201,C0|00|0F|F9|00|00|07
1771339572.108,unsolicited,0,0,1201,C0|00|0F|F9|00|00|07
1771339572.374,unsolicited,0,0,1201,C0|00|0F|F9|00|00|07
1771339572.378,unsolicited,0,0,1201,C0|00|0F|F9|00|00|07
1771339573.143,solicited,0,,0,
1771339573.209,unsolicited,0,0,0,C0|00|0F|F9|00|00|07
1771339573.276,unsolicited,0,0,0,C0|00|0F|F9|00|00|07
1771339573.277,unsolicited,0,0,0,C0|00|0F|F9|00|00|07
1771339573.376,unsolicited,0,0,0,C0|00|0F|F9|00|00|07
1771339573.376,unsolicited,0,0,0,C0|00|0F|F9|00|00|07
1771339573.377,unsolicited,0,0,0,C0|00|0F|F9|00|00|07
1771339573.410,unsolicited,0,0,0,C0|00|0F|F9|00|00|07
1771339578.516,unsolicited,0,0,0,C0|00|0C|00|00|00|0B
1771339583.160,solicited,0,,0,
1771339583.193,unsolicited,0,0,0,C0|00|1F|EF|00|00|0D
1771339583.194,unsolicited,0,0,0,C0|00|1F|EE|00|00|0C
1771339585.552,unsolicited,0,0,0,C0|00|0C|03|00|00|0E
1771339585.586,solicited,0,,0,
1771339586.090,unsolicited,0,0,0,C0|00|0C|07|00|00|12
1771339586.426,unsolicited,0,0,0,C0|00|0C|0D|00|00|18
1771339586.493,unsolicited,256,4,0,C8|04|0C|0F|00|00|26
1771339586.499,unsolicited,320,5,0,C8|05|0C|0F|00|00|27
1771339586.526,unsolicited,384,6,0,C8|06|0C|0F|00|00|28
1771339590.025,solicited,2853,,384,
1771339590.026,unsolicited,6912,108,2853,C0|6C|0C|29|00|00|A0
1771339590.328,unsolicited,7360,115,2853,C0|73|0C|2B|00|00|A9
1771339592.175,unsolicited,8320,130,2853,C0|82|0C|28|00|00|B5
1771339592.238,solicited,3365,,8320,
1771339592.339,unsolicited,8256,129,3365,C0|81|0C|28|00|00|B4
1771339592.643,unsolicited,8128,127,3365,C0|7F|0C|25|00|00|AF
1771339592.644,unsolicited,8128,127,3365,C0|7F|0C|25|00|00|AF
1771339594.220,solicited,2855,,8128,
1771339594.288,unsolicited,6144,96,2855,C0|60|0C|1A|00|00|85
1771339594.455,unsolicited,4736,74,2855,C0|4A|0C|15|00|00|6A
1771339594.489,unsolicited,4672,73,2855,C0|49|0C|14|00|00|68
1771339594.757,solicited,1983,,4672,
1771339595.970,solicited,1080,,4672,
1771339596.003,unsolicited,0,0,1080,C0|00|1F|F4|00|00|12
1771339597.384,solicited,1146,,0,
1771339597.415,unsolicited,0,0,1146,C0|00|0F|F9|00|00|07
1771339597.418,unsolicited,0,0,1146,C0|00|0F|F9|00|00|07
1771339597.785,unsolicited,0,0,1146,C0|00|0F|F9|00|00|07
1771339598.395,unsolicited,0,0,1146,C0|00|1F|EC|00|00|0A
1771339598.426,unsolicited,0,0,1146,C0|00|1F|ED|00|00|0B
1771339598.459,solicited,1145,,0,
1771339603.291,unsolicited,0,0,1145,C0|00|1F|F2|00|00|10
1771339603.296,unsolicited,2112,33,1145,C0|21|0C|09|00|00|35
1771339603.325,unsolicited,2112,33,1145,C0|21|0C|09|00|00|35
1771339603.358,solicited,1171,,2112,
1771339603.493,unsolicited,2112,33,1171,C0|21|0C|09|00|00|35
1771339603.728,unsolicited,2112,33,1171,C0|21|0C|09|00|00|35
1771339603.729,unsolicited,2112,33,1171,C0|21|0C|09|00|00|35
1771339604.367,unsolicited,2112,33,1171,C0|21|0C|09|00|00|35
1771339604.368,solicited,1204,,2112,
1771339607.094,unsolicited,4032,63,1204,C0|3F|0C|14|00|00|5E
1771339607.367,unsolicited,4032,63,1204,C0|3F|0C|14|00|00|5E
1771339607.398,unsolicited,4032,63,1204,C0|3F|0C|14|00|00|5E
1771339607.900,unsolicited,0,0,1204,C0|00|0E|02|00|00|0F
1771339610.733,unsolicited,0,0,1204,C0|00|0F|F9|00|00|07
1771339610.969,unsolicited,0,0,1204,C0|00|0F|F9|00|00|07
1771339614.065,unsolicited,0,0,1204,C0|00|0F|FA|00|00|08
1771339614.098,unsolicited,0,0,1204,C0|00|0F|FA|00|00|08
1771339614.099,unsolicited,0,0,1204,C0|00|0F|FA|00|00|08
1771339614.100,solicited,1065,,0,
1771339614.234,unsolicited,0,0,1065,C0|00|0F|FA|00|00|08
1771339614.238,unsolicited,0,0,1065,C0|00|0F|FA|00|00|08
1771339614.609,unsolicited,0,0,1065,C0|00|0F|FA|00|00|08
1771339614.640,solicited,1078,,0,
1771339616.692,unsolicited,0,0,1078,C0|00|0F|FB|00|00|09
1771339616.722,solicited,1076,,0,
1771339616.924,unsolicited,0,0,1076,C0|00|0F|FB|00|00|09
1771339617.227,unsolicited,0,0,1076,C0|00|0F|FB|00|00|09
1771339617.228,unsolicited,0,0,1076,C0|00|0F|FB|00|00|09
1771339617.599,unsolicited,0,0,1076,C0|00|0F|FB|00|00|09
1771339617.603,unsolicited,0,0,1076,C0|00|0F|FB|00|00|09
1771339617.767,unsolicited,0,0,1076,C0|00|0F|FB|00|00|09
1771339617.801,solicited,1100,,0,
1771339620.859,solicited,1114,,0,
1771339620.960,unsolicited,0,0,1114,C0|00|0F|FB|00|00|09
1771339621.499,solicited,1119,,0,
1771339623.485,unsolicited,0,0,1119,C0|00|1F|E3|00|00|01
1771339623.855,unsolicited,0,0,1119,C0|00|1F|DD|00|00|FB
1771339623.887,unsolicited,0,0,1119,C0|00|1F|DD|00|00|FB
1771339623.887,unsolicited,0,0,1119,C0|00|1F|DD|00|00|FB
1771339623.888,unsolicited,0,0,1119,C0|00|1F|DD|00|00|FB
1771339623.889,solicited,1055,,0,
1771339623.988,unsolicited,0,0,1055,C0|00|1F|DD|00|00|FB
1771339625.366,solicited,1071,,0,
1771339625.504,unsolicited,0,0,1071,C0|00|0F|FE|00|00|0C
1771339625.838,unsolicited,0,0,1071,C0|00|0F|FE|00|00|0C
1771339625.872,solicited,1087,,0,
1771339626.010,unsolicited,0,0,1087,C0|00|0F|FE|00|00|0C
